10000	0.00
10001	0.00
10002	0.00
10003	0.00
10004	0.00
10005	0.00
10006	0.00
10007	0.00
10008	0.00
10009	0.00
10027	0.00
10028	0.00
10029	0.00
10030	0.00
10031	0.00
10032	0.00
10033	0.00
10034	0.00
10035	0.00
10036	0.00
10037	0.00
10038	0.00
10039	0.00
10040	0.00
10041	0.00
10042	0.00
10043	0.00
10044	0.00
10045	0.00
10046	0.00
10047	0.00
10048	0.00
10049	0.00
10050	0.00
10051	0.00
10052	0.00
10053	0.00
10054	0.00
10064	0.00
10065	0.00
10066	0.00
10067	0.00
10068	0.00
10069	0.00
10070	0.00
10071	0.00
10072	0.00
10073	0.00
10074	0.00
10103	0.00
10104	0.00
10105	0.00
10106	0.00
10107	0.00
10108	0.00
10109	0.00
10110	0.00
10111	0.00
10112	0.00
10113	0.00
10114	0.00
10115	0.00
10116	0.00
10117	0.00
10118	0.00
10119	0.00
10124	0.00
10125	0.00
10126	0.00
10127	0.00
10128	0.00
10129	0.00
10130	0.00
10131	0.00
10132	0.00
10133	0.00
10134	0.00
10135	0.00
10136	0.00
10137	0.00
10138	0.00
10139	0.00
10140	0.00
10141	0.00
10142	0.00
10143	0.00
10144	0.00
10145	0.00
10146	0.00
10147	0.00
10148	0.00
10149	0.00
10150	0.00
10151	0.00
10152	0.00
10153	0.00
10154	0.00
10155	0.00
10156	0.00
10157	0.00
10158	0.00
10159	0.00
1016	0.00
10160	0.00
10161	0.00
10162	0.00
10163	0.00
10164	0.00
10165	0.00
10166	0.00
10167	0.00
10168	0.00
10169	0.00
1017	0.00
10170	0.00
10171	0.00
10172	0.00
10173	0.00
10174	0.00
10175	0.00
10176	0.00
10177	0.00
10178	0.00
10179	0.00
1018	0.00
10180	0.00
10181	0.00
10182	0.00
10183	0.00
10184	0.00
10185	0.00
10186	0.00
10187	0.00
10188	0.00
10189	0.00
1019	0.00
10190	0.00
10191	0.00
10192	0.00
10193	0.00
10194	0.00
10195	0.00
10196	0.00
10197	0.00
10198	0.00
10199	0.00
1020	0.00
10200	0.00
10201	0.00
10202	0.00
10203	0.00
10204	0.00
10205	0.00
10206	0.00
10207	0.00
10208	0.00
10209	0.00
1021	0.00
10210	0.00
10211	0.00
10212	0.00
10213	0.00
10214	0.00
10215	0.00
10216	0.00
10217	0.00
10218	0.00
10219	0.00
1022	0.00
10220	0.00
1023	0.00
1024	0.00
10246	0.00
10247	0.00
10248	0.00
10249	0.00
1025	0.00
10250	0.00
10251	0.00
1026	0.00
1027	0.00
10270	0.00
10271	0.00
10272	0.00
10273	0.00
10274	0.00
10275	0.00
10276	0.00
10277	0.00
10278	0.00
10279	0.00
1028	0.00
10280	0.00
10281	0.00
1029	0.00
1030	0.00
10300	0.00
10301	0.00
10302	0.00
10303	0.00
10304	0.00
10305	0.00
10306	0.00
10307	0.00
10308	0.00
10309	0.00
1031	0.00
10310	0.00
10311	0.00
10312	0.00
10313	0.00
10314	0.00
10315	0.00
10316	0.00
10317	0.00
10318	0.00
10319	0.00
1032	0.00
10320	0.00
10321	0.00
10322	0.00
10323	0.00
10324	0.00
10325	0.00
10326	0.00
10327	0.00
10328	0.00
10329	0.00
1033	0.00
10330	0.00
10331	0.00
10332	0.00
10333	0.00
10334	0.00
10335	0.00
10336	0.00
10337	0.00
10338	0.00
10339	0.00
1034	0.00
10340	0.00
10341	0.00
10342	0.00
10343	0.00
10344	0.00
10345	0.00
10346	0.00
10347	0.00
10348	0.00
10349	0.00
1035	0.00
10350	0.00
10351	0.00
10352	0.00
10353	0.00
10354	0.00
10355	0.00
10356	0.00
10357	0.00
10358	0.00
10359	0.00
1036	0.00
10360	0.00
10361	0.00
10362	0.00
10363	0.00
1037	0.00
1038	0.00
1039	0.00
10392	0.00
10393	0.00
10394	0.00
10395	0.00
10396	0.00
1040	0.00
1041	0.00
1042	0.00
1043	0.00
1044	0.00
10444	0.00
10445	0.00
10446	0.00
10447	0.00
10448	0.00
10449	0.00
1045	0.00
10450	0.00
10451	0.00
10452	0.00
10453	0.00
10454	0.00
10455	0.00
10456	0.00
10457	0.00
10458	0.00
10459	0.00
1046	0.00
10460	0.00
10461	0.00
10462	0.00
10463	0.00
10464	0.00
10465	0.00
10466	0.00
10467	0.00
10468	0.00
10469	0.00
1047	0.00
10470	0.00
10471	0.00
10472	0.00
10473	0.00
10474	0.00
10475	0.00
10476	0.00
10477	0.00
10478	0.00
10479	0.00
1048	0.00
10480	0.00
10481	0.00
10482	0.00
10483	0.00
10484	0.00
1049	0.00
10498	0.00
10499	0.00
1050	0.00
10500	0.00
10501	0.00
10502	0.00
10503	0.00
10504	0.00
10505	0.00
10506	0.00
10507	0.00
10508	0.00
10509	0.00
1051	0.00
10510	0.00
10511	0.00
10512	0.00
10513	0.00
10514	0.00
10515	0.00
10516	0.00
10517	0.00
10518	0.00
10519	0.00
1052	0.00
10520	0.00
10521	0.00
10522	0.00
10523	0.00
10524	0.00
